"source_path","dataset","vehicle_count","seed","controller","simulation_step","simulation_time_seconds","vehicle_id","route_id","final_decision"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","44","44","formal_low_v8_seed2_2_4","W_E","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","44","44","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","44","44","formal_low_v8_seed2_2_6","E_W","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","45","45","formal_low_v8_seed2_2_2","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","45","45","formal_low_v8_seed2_2_3","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","45","45","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","45","45","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","45","45","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","46","46","formal_low_v8_seed2_2_2","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","46","46","formal_low_v8_seed2_2_3","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","46","46","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","46","46","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","46","46","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","47","47","formal_low_v8_seed2_2_2","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","47","47","formal_low_v8_seed2_2_3","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","47","47","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","47","47","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","47","47","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","48","48","formal_low_v8_seed2_2_2","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","48","48","formal_low_v8_seed2_2_3","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","48","48","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","48","48","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","48","48","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","49","49","formal_low_v8_seed2_2_2","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","49","49","formal_low_v8_seed2_2_3","N_S","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","49","49","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","49","49","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","49","49","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","50","50","formal_low_v8_seed2_2_2","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","50","50","formal_low_v8_seed2_2_3","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","50","50","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","50","50","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","50","50","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","51","51","formal_low_v8_seed2_2_2","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","51","51","formal_low_v8_seed2_2_3","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","51","51","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","51","51","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","51","51","formal_low_v8_seed2_2_7","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","52","52","formal_low_v8_seed2_2_2","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","52","52","formal_low_v8_seed2_2_3","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","52","52","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","52","52","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","52","52","formal_low_v8_seed2_2_7","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","53","53","formal_low_v8_seed2_2_2","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","53","53","formal_low_v8_seed2_2_3","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","53","53","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","53","53","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","53","53","formal_low_v8_seed2_2_7","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","54","54","formal_low_v8_seed2_2_2","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","54","54","formal_low_v8_seed2_2_3","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","54","54","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","54","54","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","54","54","formal_low_v8_seed2_2_7","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","55","55","formal_low_v8_seed2_2_2","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","55","55","formal_low_v8_seed2_2_3","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","55","55","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","55","55","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","55","55","formal_low_v8_seed2_2_7","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","56","56","formal_low_v8_seed2_2_2","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","56","56","formal_low_v8_seed2_2_3","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","56","56","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","56","56","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","56","56","formal_low_v8_seed2_2_7","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","57","57","formal_low_v8_seed2_2_2","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","57","57","formal_low_v8_seed2_2_3","N_S","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","57","57","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","57","57","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","57","57","formal_low_v8_seed2_2_7","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","58","58","formal_low_v8_seed2_2_2","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","58","58","formal_low_v8_seed2_2_3","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","58","58","formal_low_v8_seed2_2_5","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","58","58","formal_low_v8_seed2_2_6","E_W","WAIT"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","58","58","formal_low_v8_seed2_2_7","S_N","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","59","59","formal_low_v8_seed2_2_2","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","59","59","formal_low_v8_seed2_2_3","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","59","59","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","59","59","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","59","59","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","60","60","formal_low_v8_seed2_2_2","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","60","60","formal_low_v8_seed2_2_3","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","60","60","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","60","60","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","60","60","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","61","61","formal_low_v8_seed2_2_2","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","61","61","formal_low_v8_seed2_2_3","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","61","61","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","61","61","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","61","61","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","62","62","formal_low_v8_seed2_2_2","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","62","62","formal_low_v8_seed2_2_3","N_S","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","62","62","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","62","62","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","62","62","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","63","63","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","63","63","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","63","63","formal_low_v8_seed2_2_7","S_N","FREE"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","64","64","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","64","64","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","65","65","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","65","65","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","66","66","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","66","66","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","67","67","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","67","67","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","68","68","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","68","68","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","69","69","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","69","69","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","70","70","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","70","70","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","71","71","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","71","71","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","72","72","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","72","72","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","73","73","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","73","73","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","74","74","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","74","74","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","75","75","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","75","75","formal_low_v8_seed2_2_6","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","76","76","formal_low_v8_seed2_2_5","E_W","PROCEED"
"results/formal_experiment/dissertation_formal_v4/runs/seed2_v8/FE04_RAW_LLM_v8_seed2_v4_real/step_records.csv","dissertation_formal_v4","8","2","RawLLM","76","76","formal_low_v8_seed2_2_6","E_W","PROCEED"
